run_date,collected_at,listing_date,seller,title,category,price,currency,market,listing_year,listing_month,listing_day,price_bucket,category_normalized,category_main
2025-12-23,2025-12-23 20:36:51.645681,2024-10-21 04:31:44.709925,seller_ma_146,Webcam HD 4096p LG,"TV, Video & Home Audio",185.99,USD,MOROCCO,2024,10,21,100-500,"TV, VIDEO & HOME AUDIO","TV, Video"
2025-12-23,2025-12-23 20:36:51.660207,2024-10-19 02:35:54.709925,seller_ma_152,External Hard Drive 4TB,Computers/Tablets & Networking,447.99,USD,MOROCCO,2024,10,19,100-500,COMPUTERS/TABLETS & NETWORKING,Computers/Tablets
2025-12-23,2025-12-23 20:36:51.672360,2024-10-17 10:16:40.709925,seller_ma_036,Backpack Travel Sony,"Clothing, Shoes & Accessories",123.0,USD,MOROCCO,2024,10,17,100-500,"CLOTHING, SHOES & ACCESSORIES","Clothing, Shoes"
2025-12-23,2025-12-23 20:36:52.695242,2024-10-04 16:47:50.709925,seller_ma_170,Phone Charger Fast Charging Belkin,Cameras & Photo,479.99,USD,MOROCCO,2024,10,4,100-500,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:36:53.117437,2025-10-05 13:06:55.709925,seller_ma_048,Gaming Mouse RGB Philips,Pet Supplies,121.0,USD,MOROCCO,2025,10,5,100-500,PET SUPPLIES,Pet Supplies
2025-12-23,2025-12-23 20:36:53.169476,2025-10-23 12:39:13.709925,seller_ma_065,"""LED TV 45"""" Sony Smart""","Books, Movies & Music",145.99,USD,MOROCCO,2025,10,23,100-500,"BOOKS, MOVIES & MUSIC","Books, Movies"
2025-12-23,2025-12-23 20:36:53.220556,2025-10-14 03:19:47.709925,seller_ma_069,Garden Tool Set 20pc,Home & Garden,400.99,USD,MOROCCO,2025,10,14,100-500,HOME & GARDEN,Home
2025-12-23,2025-12-23 20:36:53.231177,2025-10-04 15:04:23.709925,seller_ma_193,Backpack Travel Samsung,"Clothing, Shoes & Accessories",150.99,USD,MOROCCO,2025,10,4,100-500,"CLOTHING, SHOES & ACCESSORIES","Clothing, Shoes"
2025-12-23,2025-12-23 20:36:53.609073,2025-10-02 07:33:45.709925,fes_market,Webcam HD 1440p LG,Baby,101.99,USD,MOROCCO,2025,10,2,100-500,BABY,Baby
2025-12-23,2025-12-23 20:36:54.729319,2024-10-25 23:43:31.709925,seller_ma_027,Power Bank 128mAh,Baby,101.0,USD,MOROCCO,2024,10,25,100-500,BABY,Baby
2025-12-23,2025-12-23 20:36:54.744153,2024-10-21 03:39:07.709925,seller_ma_107,HDMI Cable 2m Gold Plated,Sporting Goods,113.99,USD,MOROCCO,2024,10,21,100-500,SPORTING GOODS,Sporting Goods
2025-12-23,2025-12-23 20:36:54.820753,2025-10-20 13:32:39.709925,seller_ma_054,USB Cable Type-C 5m,Video Games & Consoles,200.99,USD,MOROCCO,2025,10,20,100-500,VIDEO GAMES & CONSOLES,Video Games
2025-12-23,2025-12-23 20:36:55.635016,2024-10-22 01:45:07.709925,seller_ma_082,Earbuds True Wireless Apple,Cell Phones & Accessories,162.99,USD,MOROCCO,2024,10,22,100-500,CELL PHONES & ACCESSORIES,Cell Phones
2025-12-23,2025-12-23 20:36:56.115726,2025-10-25 23:50:29.709925,seller_ma_078,Car Cover Waterproof,Automotive,165.99,USD,MOROCCO,2025,10,25,100-500,AUTOMOTIVE,Automotive
2025-12-23,2025-12-23 20:36:56.207562,2024-10-17 15:16:05.709925,seller_ma_044,Gaming Mouse RGB JBL,Video Games & Consoles,196.99,USD,MOROCCO,2024,10,17,100-500,VIDEO GAMES & CONSOLES,Video Games
2025-12-23,2025-12-23 20:36:56.213847,2024-10-10 04:08:03.709925,seller_ma_090,Webcam HD 720p JBL,Baby,200.0,USD,MOROCCO,2024,10,10,100-500,BABY,Baby
2025-12-23,2025-12-23 20:36:56.317896,2024-10-29 23:03:07.709925,seller_ma_002,Bluetooth Speaker Belkin,Health & Beauty,164.99,USD,MOROCCO,2024,10,29,100-500,HEALTH & BEAUTY,Health
2025-12-23,2025-12-23 20:36:56.341595,2025-10-18 13:57:09.709925,seller_ma_045,Samsung Galaxy 13 128GB,Cell Phones & Accessories,152.99,USD,MOROCCO,2025,10,18,100-500,CELL PHONES & ACCESSORIES,Cell Phones
2025-12-23,2025-12-23 20:36:56.452668,2024-10-09 17:20:07.709925,seller_ma_060,Leather Wallet Belkin,"Clothing, Shoes & Accessories",150.0,USD,MOROCCO,2024,10,9,100-500,"CLOTHING, SHOES & ACCESSORIES","Clothing, Shoes"
2025-12-23,2025-12-23 20:36:57.271117,2024-10-02 02:51:18.709925,seller_ma_167,HDMI Cable 1m Gold Plated,Electronics,437.99,USD,MOROCCO,2024,10,2,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:36:57.446618,2025-10-08 00:44:41.709925,seller_ma_064,Wireless Charger Qi 15W,Cell Phones & Accessories,221.99,USD,MOROCCO,2025,10,8,100-500,CELL PHONES & ACCESSORIES,Cell Phones
2025-12-23,2025-12-23 20:36:57.760296,2025-10-06 21:22:13.709925,seller_ma_068,USB Cable Type-C 3m,Sporting Goods,198.99,USD,MOROCCO,2025,10,6,100-500,SPORTING GOODS,Sporting Goods
2025-12-23,2025-12-23 20:36:57.863754,2025-10-21 05:37:52.709925,seller_ma_146,Wireless Headphones Philips,Health & Beauty,200.0,USD,MOROCCO,2025,10,21,100-500,HEALTH & BEAUTY,Health
2025-12-23,2025-12-23 20:36:57.938250,2025-10-19 11:25:57.709925,seller_ma_188,iPad 12 128GB,Computers/Tablets & Networking,238.0,USD,MOROCCO,2025,10,19,100-500,COMPUTERS/TABLETS & NETWORKING,Computers/Tablets
2025-12-23,2025-12-23 20:36:59.163660,2024-10-09 02:31:59.709925,seller_ma_188,Bluetooth Speaker JBL,Jewelry & Watches,113.99,USD,MOROCCO,2024,10,9,100-500,JEWELRY & WATCHES,Jewelry
2025-12-23,2025-12-23 20:36:59.242919,2024-10-19 18:53:41.709925,seller_ma_152,Plant Pot Ceramic 44cm,Home & Garden,264.99,USD,MOROCCO,2024,10,19,100-500,HOME & GARDEN,Home
2025-12-23,2025-12-23 20:36:59.521518,2024-10-07 21:01:53.709925,seller_ma_007,Car Air Freshener New Car,Automotive,300.99,USD,MOROCCO,2024,10,7,100-500,AUTOMOTIVE,Automotive
2025-12-23,2025-12-23 20:36:59.684570,2025-10-16 07:34:24.709925,seller_ma_193,HDMI Cable 1m Gold Plated,Video Games & Consoles,120.99,USD,MOROCCO,2025,10,16,100-500,VIDEO GAMES & CONSOLES,Video Games
2025-12-23,2025-12-23 20:36:59.697924,2024-10-07 16:21:54.709925,seller_ma_033,HDMI Cable 5m Gold Plated,Musical Instruments & Gear,150.99,USD,MOROCCO,2024,10,7,100-500,MUSICAL INSTRUMENTS & GEAR,Musical Instruments
2025-12-23,2025-12-23 20:36:59.705423,2025-10-15 23:11:36.709925,seller_ma_159,Power Bank 256mAh,Cameras & Photo,298.99,USD,MOROCCO,2025,10,15,100-500,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:36:59.901359,2025-10-11 05:36:35.709925,seller_ma_053,Garden Tool Set 15pc,Home & Garden,109.99,USD,MOROCCO,2025,10,11,100-500,HOME & GARDEN,Home
2025-12-23,2025-12-23 20:36:59.966592,2024-10-28 05:14:24.709925,seller_ma_115,Dash Cam HD 1440p,Automotive,103.99,USD,MOROCCO,2024,10,28,100-500,AUTOMOTIVE,Automotive
2025-12-23,2025-12-23 20:37:00.188708,2025-10-08 19:43:16.709925,seller_ma_108,USB Cable Type-C 2m,Electronics,100.0,USD,MOROCCO,2025,10,8,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:37:00.191720,2024-10-11 15:03:06.709925,seller_ma_138,Dash Cam HD 2160p,Automotive,139.99,USD,MOROCCO,2024,10,11,100-500,AUTOMOTIVE,Automotive
2025-12-23,2025-12-23 20:37:00.218354,2025-10-17 17:52:44.709925,seller_ma_073,USB Cable Type-C 3m,Video Games & Consoles,181.0,USD,MOROCCO,2025,10,17,100-500,VIDEO GAMES & CONSOLES,Video Games
2025-12-23,2025-12-23 20:37:00.261890,2025-10-01 11:28:19.709925,seller_ma_099,Laptop Stand Aluminum,Sporting Goods,130.0,USD,MOROCCO,2025,10,1,100-500,SPORTING GOODS,Sporting Goods
2025-12-23,2025-12-23 20:37:00.613093,2025-10-05 02:11:12.709925,seller_ma_140,USB Cable Type-C 5m,Pet Supplies,104.99,USD,MOROCCO,2025,10,5,100-500,PET SUPPLIES,Pet Supplies
2025-12-23,2025-12-23 20:37:00.672191,2024-10-10 21:01:44.709925,seller_ma_004,Wireless Headphones Belkin,Business & Industrial,120.99,USD,MOROCCO,2024,10,10,100-500,BUSINESS & INDUSTRIAL,Business
2025-12-23,2025-12-23 20:37:01.643695,2024-10-02 04:30:06.709925,seller_ma_113,Power Bank 50000mAh,"TV, Video & Home Audio",200.99,USD,MOROCCO,2024,10,2,100-500,"TV, VIDEO & HOME AUDIO","TV, Video"
2025-12-23,2025-12-23 20:37:01.710856,2024-10-17 10:12:10.709925,seller_ma_089,HDMI Cable 5m Gold Plated,Cameras & Photo,180.99,USD,MOROCCO,2024,10,17,100-500,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:37:02.055717,2024-10-14 02:31:38.709925,seller_ma_038,HDMI Cable 10m Gold Plated,Musical Instruments & Gear,103.99,USD,MOROCCO,2024,10,14,100-500,MUSICAL INSTRUMENTS & GEAR,Musical Instruments
2025-12-23,2025-12-23 20:37:02.163911,2025-10-27 15:09:40.709925,seller_ma_102,"""LED TV L"""" Philips Smart""",Health & Beauty,147.99,USD,MOROCCO,2025,10,27,100-500,HEALTH & BEAUTY,Health
2025-12-23,2025-12-23 20:37:02.301527,2025-10-23 05:16:24.709925,seller_ma_036,Phone Charger Fast Charging Sony,Business & Industrial,111.99,USD,MOROCCO,2025,10,23,100-500,BUSINESS & INDUSTRIAL,Business
2025-12-23,2025-12-23 20:37:02.374982,2024-10-24 14:30:23.709925,seller_ma_181,Phone Charger Fast Charging Philips,"Books, Movies & Music",110.99,USD,MOROCCO,2024,10,24,100-500,"BOOKS, MOVIES & MUSIC","Books, Movies"
2025-12-23,2025-12-23 20:37:02.445077,2024-10-08 15:04:03.709925,seller_ma_005,Laptop Stand Aluminum,"Books, Movies & Music",166.99,USD,MOROCCO,2024,10,8,100-500,"BOOKS, MOVIES & MUSIC","Books, Movies"
2025-12-23,2025-12-23 20:37:02.471638,2025-10-01 18:49:43.709925,seller_ma_090,"""Windshield Wipers XXL"""" Set""",Automotive,144.99,USD,MOROCCO,2025,10,1,100-500,AUTOMOTIVE,Automotive
2025-12-23,2025-12-23 20:37:02.493393,2024-10-02 08:53:12.709925,seller_ma_164,External Hard Drive 10000TB,Computers/Tablets & Networking,326.99,USD,MOROCCO,2024,10,2,100-500,COMPUTERS/TABLETS & NETWORKING,Computers/Tablets
2025-12-23,2025-12-23 20:37:02.714567,2024-10-24 17:43:53.709925,seller_ma_043,Wireless Mouse Ergonomic,Computers/Tablets & Networking,424.99,USD,MOROCCO,2024,10,24,100-500,COMPUTERS/TABLETS & NETWORKING,Computers/Tablets
2025-12-23,2025-12-23 20:37:02.974752,2024-10-26 11:55:59.709925,seller_ma_135,HDMI Cable 2m Gold Plated,Pet Supplies,140.99,USD,MOROCCO,2024,10,26,100-500,PET SUPPLIES,Pet Supplies
2025-12-23,2025-12-23 20:37:03.557839,2024-10-03 09:02:21.709925,seller_ma_190,HDMI Cable 2m Gold Plated,Musical Instruments & Gear,123.99,USD,MOROCCO,2024,10,3,100-500,MUSICAL INSTRUMENTS & GEAR,Musical Instruments
2025-12-23,2025-12-23 20:37:03.560354,2024-10-01 00:50:23.709925,seller_ma_158,HDMI Cable 2m Gold Plated,Cameras & Photo,374.99,USD,MOROCCO,2024,10,1,100-500,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:37:03.663437,2024-10-27 21:55:15.709925,seller_ma_163,Women's Dress Summer Size 43,"Clothing, Shoes & Accessories",127.0,USD,MOROCCO,2024,10,27,100-500,"CLOTHING, SHOES & ACCESSORIES","Clothing, Shoes"
2025-12-23,2025-12-23 20:37:03.800580,2025-10-12 09:50:21.709925,seller_ma_069,Gaming Mouse RGB Sony,Musical Instruments & Gear,104.99,USD,MOROCCO,2025,10,12,100-500,MUSICAL INSTRUMENTS & GEAR,Musical Instruments
2025-12-23,2025-12-23 20:37:04.589340,2025-10-26 19:17:35.709925,seller_ma_064,Webcam HD 1080p JBL,Electronics,407.99,USD,MOROCCO,2025,10,26,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:37:04.704387,2024-10-26 14:31:59.709925,seller_ma_091,Gaming Mouse RGB JBL,Cameras & Photo,356.99,USD,MOROCCO,2024,10,26,100-500,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:37:04.753164,2025-10-08 06:56:25.709925,seller_ma_001,Car Air Freshener Lavender,Automotive,223.99,USD,MOROCCO,2025,10,8,100-500,AUTOMOTIVE,Automotive
2025-12-23,2025-12-23 20:37:04.757901,2024-10-26 19:50:11.709925,seller_ma_173,Webcam HD 1440p Philips,Electronics,122.99,USD,MOROCCO,2024,10,26,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:37:05.089514,2025-10-10 16:33:53.709925,seller_ma_004,Webcam HD 4096p Anker,Electronics,201.99,USD,MOROCCO,2025,10,10,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:37:05.392275,2024-10-03 03:40:47.709925,seller_ma_096,Bluetooth Speaker Anker,Toys & Hobbies,100.0,USD,MOROCCO,2024,10,3,100-500,TOYS & HOBBIES,Toys
2025-12-23,2025-12-23 20:37:05.690177,2025-10-06 20:10:17.709925,seller_ma_111,HDMI Cable 1m Gold Plated,Cameras & Photo,130.0,USD,MOROCCO,2025,10,6,100-500,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:37:05.781364,2025-10-27 06:35:32.709925,seller_ma_146,Gaming Mouse RGB Samsung,Musical Instruments & Gear,147.99,USD,MOROCCO,2025,10,27,100-500,MUSICAL INSTRUMENTS & GEAR,Musical Instruments
2025-12-23,2025-12-23 20:37:05.785348,2024-10-15 16:35:54.709925,sahara_electronics,Power Bank 512mAh,Pet Supplies,144.99,USD,MOROCCO,2024,10,15,100-500,PET SUPPLIES,Pet Supplies
2025-12-23,2025-12-23 20:37:05.846593,2024-10-13 12:32:44.709925,seller_ma_111,Selfie Stick with Tripod,Cell Phones & Accessories,138.99,USD,MOROCCO,2024,10,13,100-500,CELL PHONES & ACCESSORIES,Cell Phones
2025-12-23,2025-12-23 20:37:05.876629,2024-10-22 05:42:29.709925,seller_ma_091,Gaming Mouse RGB Anker,Video Games & Consoles,132.99,USD,MOROCCO,2024,10,22,100-500,VIDEO GAMES & CONSOLES,Video Games
2025-12-23,2025-12-23 20:37:05.904526,2024-10-14 01:26:02.709925,seller_ma_042,"""LED TV L"""" Belkin Smart""",Pet Supplies,105.99,USD,MOROCCO,2024,10,14,100-500,PET SUPPLIES,Pet Supplies
2025-12-23,2025-12-23 20:37:05.913568,2025-10-07 11:38:30.709925,seller_ma_103,Bluetooth Speaker JBL,Musical Instruments & Gear,106.99,USD,MOROCCO,2025,10,7,100-500,MUSICAL INSTRUMENTS & GEAR,Musical Instruments
2025-12-23,2025-12-23 20:37:05.948300,2024-10-22 01:27:42.709925,seller_ma_161,HDMI Cable 1m Gold Plated,Business & Industrial,134.99,USD,MOROCCO,2024,10,22,100-500,BUSINESS & INDUSTRIAL,Business
2025-12-23,2025-12-23 20:37:06.281529,2025-10-07 18:22:38.709925,seller_ma_108,Phone Charger Fast Charging LG,Baby,200.0,USD,MOROCCO,2025,10,7,100-500,BABY,Baby
2025-12-23,2025-12-23 20:37:06.433568,2025-10-06 21:39:47.709925,seller_ma_188,Blender 1000W Black+Decker,Home & Garden,101.99,USD,MOROCCO,2025,10,6,100-500,HOME & GARDEN,Home
2025-12-23,2025-12-23 20:37:06.446761,2024-10-16 04:12:24.709925,fes_market,Bluetooth Speaker Philips,Sporting Goods,144.99,USD,MOROCCO,2024,10,16,100-500,SPORTING GOODS,Sporting Goods
2025-12-23,2025-12-23 20:37:06.677318,2024-10-20 00:55:02.709925,seller_ma_170,USB Cable Type-C 10m,Video Games & Consoles,156.99,USD,MOROCCO,2024,10,20,100-500,VIDEO GAMES & CONSOLES,Video Games
2025-12-23,2025-12-23 20:37:06.849460,2025-10-09 18:35:46.709925,seller_ma_028,Laptop Stand Aluminum,Video Games & Consoles,120.99,USD,MOROCCO,2025,10,9,100-500,VIDEO GAMES & CONSOLES,Video Games
2025-12-23,2025-12-23 20:37:07.992674,2025-10-30 09:02:33.709925,seller_ma_165,"""LED TV 44"""" LG Smart""","Books, Movies & Music",200.99,USD,MOROCCO,2025,10,30,100-500,"BOOKS, MOVIES & MUSIC","Books, Movies"
2025-12-23,2025-12-23 20:37:08.096062,2025-10-09 18:45:01.709925,seller_ma_063,Phone Ring Holder 360°,Cell Phones & Accessories,118.0,USD,MOROCCO,2025,10,9,100-500,CELL PHONES & ACCESSORIES,Cell Phones
2025-12-23,2025-12-23 20:37:08.522538,2025-10-17 16:13:10.709925,seller_ma_063,Phone Charger Fast Charging Anker,Business & Industrial,200.99,USD,MOROCCO,2025,10,17,100-500,BUSINESS & INDUSTRIAL,Business
2025-12-23,2025-12-23 20:37:09.163917,2025-10-22 08:56:32.709925,seller_ma_068,Webcam HD 1080p JBL,Pet Supplies,200.99,USD,MOROCCO,2025,10,22,100-500,PET SUPPLIES,Pet Supplies
2025-12-23,2025-12-23 20:37:09.317902,2025-10-02 14:04:30.709925,seller_ma_198,SIM Card Adapter Kit,Cell Phones & Accessories,399.0,USD,MOROCCO,2025,10,2,100-500,CELL PHONES & ACCESSORIES,Cell Phones
2025-12-23,2025-12-23 20:37:09.568990,2024-10-30 12:06:31.709925,seller_ma_118,Wireless Headphones Philips,Business & Industrial,119.99,USD,MOROCCO,2024,10,30,100-500,BUSINESS & INDUSTRIAL,Business
2025-12-23,2025-12-23 20:37:09.648667,2024-10-11 01:35:52.709925,seller_ma_043,Gaming Mouse RGB Philips,Jewelry & Watches,149.0,USD,MOROCCO,2024,10,11,100-500,JEWELRY & WATCHES,Jewelry
2025-12-23,2025-12-23 20:37:09.691661,2025-10-26 21:44:21.709925,seller_ma_174,SSD 128GB ASUS Internal,Computers/Tablets & Networking,176.99,USD,MOROCCO,2025,10,26,100-500,COMPUTERS/TABLETS & NETWORKING,Computers/Tablets
2025-12-23,2025-12-23 20:37:09.766359,2025-10-05 02:25:32.709925,seller_ma_107,Plant Pot Ceramic 43cm,Home & Garden,400.99,USD,MOROCCO,2025,10,5,100-500,HOME & GARDEN,Home
2025-12-23,2025-12-23 20:37:10.553474,2025-10-13 13:31:26.709925,seller_ma_172,Wireless Headphones LG,Musical Instruments & Gear,162.99,USD,MOROCCO,2025,10,13,100-500,MUSICAL INSTRUMENTS & GEAR,Musical Instruments
2025-12-23,2025-12-23 20:37:10.670454,2025-10-06 15:35:36.709925,seller_ma_128,Gaming Mouse RGB Samsung,Electronics,101.0,USD,MOROCCO,2025,10,6,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:37:10.957725,2024-10-21 18:27:12.709925,seller_ma_046,Phone Charger Fast Charging Samsung,Cameras & Photo,311.99,USD,MOROCCO,2024,10,21,100-500,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:37:11.148642,2025-10-15 10:31:52.709925,seller_ma_132,USB Cable Type-C 10m,"TV, Video & Home Audio",154.99,USD,MOROCCO,2025,10,15,100-500,"TV, VIDEO & HOME AUDIO","TV, Video"
2025-12-23,2025-12-23 20:37:11.209910,2025-10-09 18:39:28.709925,seller_ma_128,"""Windshield Wipers 43"""" Set""",Automotive,168.99,USD,MOROCCO,2025,10,9,100-500,AUTOMOTIVE,Automotive
2025-12-23,2025-12-23 20:37:11.313098,2024-10-08 06:42:24.709925,seller_ma_156,Power Bank 128mAh,Musical Instruments & Gear,109.0,USD,MOROCCO,2024,10,8,100-500,MUSICAL INSTRUMENTS & GEAR,Musical Instruments
2025-12-23,2025-12-23 20:37:11.416889,2025-10-31 15:19:58.709925,seller_ma_048,"""LED TV L"""" Sony Smart""","TV, Video & Home Audio",179.99,USD,MOROCCO,2025,10,31,100-500,"TV, VIDEO & HOME AUDIO","TV, Video"
2025-12-23,2025-12-23 20:37:11.748836,2024-10-25 15:56:58.709925,seller_ma_094,iPhone 12 64GB New,Cell Phones & Accessories,214.0,USD,MOROCCO,2024,10,25,100-500,CELL PHONES & ACCESSORIES,Cell Phones
2025-12-23,2025-12-23 20:37:11.939360,2024-10-03 08:25:03.709925,seller_ma_059,"""LED TV 43"""" LG Smart""",Health & Beauty,103.99,USD,MOROCCO,2024,10,3,100-500,HEALTH & BEAUTY,Health
2025-12-23,2025-12-23 20:37:11.999249,2025-10-04 21:16:56.709925,seller_ma_112,Scarf Cashmere Red,"Clothing, Shoes & Accessories",113.0,USD,MOROCCO,2025,10,4,100-500,"CLOTHING, SHOES & ACCESSORIES","Clothing, Shoes"
2025-12-23,2025-12-23 20:37:12.171519,2024-10-03 22:56:38.709925,seller_ma_091,Bluetooth Speaker Sony,"Books, Movies & Music",163.99,USD,MOROCCO,2024,10,3,100-500,"BOOKS, MOVIES & MUSIC","Books, Movies"
2025-12-23,2025-12-23 20:37:12.196196,2024-10-29 20:47:18.709925,seller_ma_166,Webcam HD 2160p Sony,Musical Instruments & Gear,124.99,USD,MOROCCO,2024,10,29,100-500,MUSICAL INSTRUMENTS & GEAR,Musical Instruments
2025-12-23,2025-12-23 20:37:12.784306,2025-10-06 08:22:14.709925,seller_ma_123,Wireless Headphones Samsung,Electronics,211.0,USD,MOROCCO,2025,10,6,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:37:13.530908,2025-10-02 09:01:50.709925,seller_ma_194,"""LED TV 44"""" Samsung Smart""",Electronics,263.99,USD,MOROCCO,2025,10,2,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:37:13.564115,2025-10-09 04:42:09.709925,seller_ma_113,HDMI Cable 2m Gold Plated,Electronics,149.99,USD,MOROCCO,2025,10,9,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:37:13.805599,2025-10-02 21:22:44.709925,seller_ma_014,iPad 11 512GB,Computers/Tablets & Networking,333.0,USD,MOROCCO,2025,10,2,100-500,COMPUTERS/TABLETS & NETWORKING,Computers/Tablets
2025-12-23,2025-12-23 20:37:13.807615,2024-10-06 20:52:45.709925,agadir_store,Power Bank 4mAh,Cameras & Photo,195.0,USD,MOROCCO,2024,10,6,100-500,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:37:13.927702,2024-10-14 15:44:24.709925,seller_ma_148,"""LED TV S"""" Samsung Smart""",Video Games & Consoles,154.0,USD,MOROCCO,2024,10,14,100-500,VIDEO GAMES & CONSOLES,Video Games
2025-12-23,2025-12-23 20:37:13.984580,2025-10-02 08:39:57.709925,seller_ma_066,Gaming Mouse RGB Anker,"Books, Movies & Music",144.0,USD,MOROCCO,2025,10,2,100-500,"BOOKS, MOVIES & MUSIC","Books, Movies"
2025-12-23,2025-12-23 20:36:47.529931,2024-10-10 10:53:21.709925,seller_ma_183,SSD 20000GB Dell Internal,Computers/Tablets & Networking,2000.99,USD,MOROCCO,2024,10,10,1000+,COMPUTERS/TABLETS & NETWORKING,Computers/Tablets
2025-12-23,2025-12-23 20:36:49.953572,2025-10-29 03:40:01.709925,seller_ma_171,Mechanical Keyboard RGB Acer,Computers/Tablets & Networking,2000.0,USD,MOROCCO,2025,10,29,1000+,COMPUTERS/TABLETS & NETWORKING,Computers/Tablets
2025-12-23,2025-12-23 20:36:53.897371,2025-10-02 23:16:02.709925,seller_ma_173,USB Cable Type-C 10m,Cameras & Photo,1276.99,USD,MOROCCO,2025,10,2,1000+,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:36:54.392398,2024-10-02 16:02:00.709925,seller_ma_191,Wireless Mouse Ergonomic,Computers/Tablets & Networking,1111.99,USD,MOROCCO,2024,10,2,1000+,COMPUTERS/TABLETS & NETWORKING,Computers/Tablets
2025-12-23,2025-12-23 20:36:55.557834,2025-10-07 21:37:32.709925,seller_ma_047,USB Hub 7-Port Powered,Computers/Tablets & Networking,1814.0,USD,MOROCCO,2025,10,7,1000+,COMPUTERS/TABLETS & NETWORKING,Computers/Tablets
2025-12-23,2025-12-23 20:36:56.234802,2024-10-09 18:27:11.709925,seller_ma_200,USB Hub 7-Port Powered,Computers/Tablets & Networking,1113.0,USD,MOROCCO,2024,10,9,1000+,COMPUTERS/TABLETS & NETWORKING,Computers/Tablets
2025-12-23,2025-12-23 20:36:56.442570,2025-10-07 00:45:34.709925,seller_ma_032,HDMI Cable 10m Gold Plated,Cameras & Photo,1143.99,USD,MOROCCO,2025,10,7,1000+,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:37:00.633264,2025-10-24 00:03:00.709925,seller_ma_141,Webcam HD 2160p LG,Cameras & Photo,1106.99,USD,MOROCCO,2025,10,24,1000+,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:37:03.632649,2025-10-15 17:46:43.709925,seller_ma_015,Laptop Corsair M2 16GB RAM,Computers/Tablets & Networking,1918.99,USD,MOROCCO,2025,10,15,1000+,COMPUTERS/TABLETS & NETWORKING,Computers/Tablets
2025-12-23,2025-12-23 20:37:06.067512,2024-10-31 06:26:09.709925,seller_ma_148,Wireless Mouse Ergonomic,Computers/Tablets & Networking,1637.99,USD,MOROCCO,2024,10,31,1000+,COMPUTERS/TABLETS & NETWORKING,Computers/Tablets
2025-12-23,2025-12-23 20:37:06.151789,2024-10-09 03:47:19.709925,seller_ma_109,iPad S21 1024GB,Computers/Tablets & Networking,1642.99,USD,MOROCCO,2024,10,9,1000+,COMPUTERS/TABLETS & NETWORKING,Computers/Tablets
2025-12-23,2025-12-23 20:37:06.424187,2025-10-30 11:04:56.709925,seller_ma_049,Wireless Headphones Anker,Cameras & Photo,1500.99,USD,MOROCCO,2025,10,30,1000+,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:37:09.079254,2024-10-20 04:06:43.709925,seller_ma_001,Laptop Stand Aluminum,Cameras & Photo,1204.99,USD,MOROCCO,2024,10,20,1000+,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:37:11.003510,2024-10-12 02:30:04.709925,seller_ma_160,Phone Charger Fast Charging Anker,Cameras & Photo,1500.99,USD,MOROCCO,2024,10,12,1000+,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:37:14.302482,2024-10-24 18:10:59.709925,seller_ma_164,Graphics Card 14 16GB,Computers/Tablets & Networking,2000.99,USD,MOROCCO,2024,10,24,1000+,COMPUTERS/TABLETS & NETWORKING,Computers/Tablets
2025-12-23,2025-12-23 20:36:47.267673,2024-10-14 22:01:39.709925,seller_ma_109,Phone Charger Fast Charging Anker,Jewelry & Watches,54.99,USD,MOROCCO,2024,10,14,50-100,JEWELRY & WATCHES,Jewelry
